country,speciescode,speciesname,group,AnnexV,wild_takings,measures_access,measures_prohibitions,measures_periods,measures_rules,measures_licences,measures_trading_legislation,measures_conservation_propagation,measures_other,measures_other_info,huntingbag_unit,huntingbag_y1_min,huntingbag_y1_max,huntingbag_y1_unknown,huntingbag_y2_min,huntingbag_y2_max,huntingbag_y2_unknown,huntingbag_y3_min,huntingbag_y3_max,huntingbag_y3_unknown,huntingbag_y4_min,huntingbag_y4_max,huntingbag_y4_unknown,huntingbag_y5_min,huntingbag_y5_max,huntingbag_y5_unknown,huntingbag_y6_min,huntingbag_y6_max,huntingbag_y6_unknown,huntingbag_method,annexV_info
ES,1435,Myrica rivas-martinezii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1513,Crambe sventenii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1566,Teline salsoloides,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1574,Euphorbia nevadensis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1625,Soldanella villosa,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1677,Echium gentianoides,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1694,Teucrium turredanum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1700,Sideritis infernalis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1792,Leontodon boryi,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1823,Argyranthemum winteri,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1827,Helichrysum gossypinum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1856,Dracaena draco,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1860,Narcissus fernandesii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1867,Narcissus longispathus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1900,Spiranthes aestivalis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,5014,Plecotus teneriffae,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,5286,Luciobarbus sclateri,Fish,Y-CTC,Yes,Yes,Yes,Yes,No,Yes,No,No,No,,i,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,absentData,
ES,6276,Narcissus cavanillesii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,6913,Achondrostoma salamantinum,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1013,Vertigo geyeri,Molluscs,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1283,Coronella austriaca,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1337,Castor fiber,Mammals,Y,Yes,No,No,No,No,No,No,No,No,,i,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1351,Phocoena phocoena,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1383,Dichelyma capillaceum,Non-vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1528,Saxifraga hirculus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1902,Cypripedium calceolus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1927,Stephanopachys substriatus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1930,Agriades glandon aquilo,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,2522,Pelecus cultratus,Fish,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,4066,Asplenium adulterinum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,6307,Pusa hispida botnica,Mammals,Y-CTC,Yes,No,No,Yes,No,Yes,No,No,No,,i,12,12,No,5,5,No,9,9,No,14,14,No,87,87,No,199,199,No,completeSurvey,Season 1: 2012-2013 and the last season 6 is 2017-18. Annual game year is 1.8-31.7. All ringed seal hunting takes place in the Bothnian Bay.
FI,6963,Cobitis taenia Complex,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FR,1070,Coenonympha hero,Arthropods,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1193,Bombina variegata,Amphibians,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1217,Testudo hermanni,Reptiles,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1318,Myotis dasycneme,Mammals,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1323,Myotis bechsteinii,Mammals,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1453,Arenaria provincialis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,5349,Salmo cetti,Fish,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,5377,Carabus (variolosus) nodulosus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
GR,1054,Papilio alexanor,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1251,Lacerta trilineata,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1274,Chalcides ocellatus,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1321,Myotis emarginatus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1327,Eptesicus serotinus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1357,Martes martes,Mammals,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,1739,Ramonda serbica,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,4043,Pseudophilotes bavius,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,5269,Alburnus vistonicus,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,5308,Cobitis ohridana,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,5339,Rhodeus amarus,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,6079,Hellenolacerta graeca,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
GR,6990,Pelophylax bedriagae,Amphibians,Y-CTC,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1058,Maculinea arion,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1177,Salamandra atra,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1186,Proteus anguinus,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1304,Rhinolophus ferrumequinum,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1317,Pipistrellus nathusii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1377,Phymatholithon calcareum,Non-vascular plants,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1378,Cladonia (Cladina) subsp.,Non-vascular plants,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1386,Buxbaumia viridis,Non-vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1473,Aquilegia kitaibelii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,1614,Apium repens,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,6145,Romanogobio uranoscopus,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,6147,Telestes souffia,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,6282,Klasea lycopifolia,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,6903,Cobitis illyrica,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,6938,Pelophylax ridibundus,Amphibians,Y-CTC,Yes,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HR,6964,Barbus meridionalis all others,Fish,Y,Yes,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1071,Coenonympha oedippus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1082,Graphoderus bilineatus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1093,Austropotamobius torrentium,Arthropods,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1314,Myotis daubentonii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1324,Myotis myotis,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1327,Eptesicus serotinus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1339,Cricetus cricetus,Mammals,Y,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,,i,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,,,Yes,absentData,"In general, for every measures on the species permission is needed from the authority. To avoid high level of agricultural damages over the density of two used burrow entrances, permission is no needed for density control outside of protected areas of selected counties (Bács-Kiskun, Békés, Borsod-Abaúj-Zemplén, Csongrád, Hajdú-Bihar, Heves, Jász-Nagykun-Szolnok és Szabolcs-Szatmár-Bereg) from 1st of March to 31st of May, every year. We do not have data on the results of agricultural control because lack of permission commitment."
HU,1357,Martes martes,Mammals,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1428,Marsilea quadrifolia,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,1898,Eleocharis carniolica,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,4004,Microtus oeconomus mehelyi,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,4013,Carabus hungaricus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,4016,Dorcadion fulvum cervae,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,4020,Pilemia tigrina,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1261,Lacerta agilis,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1307,Myotis blythii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1314,Myotis daubentonii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1501,Sisymbrium cavanillesianum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1563,Lotus callis-viridis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1584,Daphne rodriguezii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1688,Sideritis incana subsp. glauca,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1707,Atropa baetica,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1722,Antirrhinum lopesianum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1760,Carduus myriacanthus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1855,Androcymbium psammophilum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1857,Narcissus pseudonarcissus subsp. nobilis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,5033,Hyperoodon ampullatus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,5292,Parachondrostoma miegii,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,6173,Euphorbia bourgeana,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,6295,Ceropegia dichotoma subsp. krainzii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,7004,Ionopsidium savianum,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1042,Leucorrhinia pectoralis,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1326,Plecotus auritus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1358,Mustela putorius,Mammals,Y,Yes,No,No,No,Yes,No,No,No,No,,i,700,,No,500,,No,1500,,No,1800,,No,1200,,No,,,Yes,completeSurvey,"Statistics for 2018 not ready.
For this uncommon species there is a lot of stochasticity in the bag estimates, the estimates are based on a random sample of about 5000 hunters.Recently a statute was set by the ministry of forestry and agriculture that every individual caught should be informed to the Finnish Wildlife Agency within seven days. This would be a more liable source of information in the future for bag estimate."
FI,1903,Liparis loeselii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1931,Clossiana improba,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1934,Xestia borealis,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FR,1012,Patella ferruginea,Molluscs,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
FR,1040,Stylurus flavipes,Arthropods,N,No,No,No,No,No,No,No,No,No,,,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,0,0,Yes,,
CZ,1993,Triturus dobrogicus,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,4069,Campanula bohemica,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
CZ,4095,Stipa zalesskii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1048,Aeshna viridis,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1060,Lycaena dispar,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1067,Lopinga achine,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1082,Graphoderus bilineatus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1086,Cucujus cinnaberinus,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1096,Lampetra planeri,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1214,Rana arvalis,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1283,Coronella austriaca,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1314,Myotis daubentonii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1320,Myotis brandtii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1321,Myotis emarginatus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,1396,Notothylas orbicularis,Non-vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,4096,Gladiolus palustris,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,5009,Pipistrellus pygmaeus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,5339,Rhodeus amarus,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,6199,Euplagia quadripunctaria,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DE,6985,Vandenboschia speciosa,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DK,1042,Leucorrhinia pectoralis,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DK,1313,Eptesicus nilssonii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
DK,2621,Balaenoptera physalus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
EE,1013,Vertigo geyeri,Molluscs,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
EE,1330,Myotis mystacinus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1016,Vertigo moulinsiana,Molluscs,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1057,Parnassius apollo,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1075,Graellsia isabellae,Arthropods,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1302,Rhinolophus mehelyi,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1330,Myotis mystacinus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1351,Phocoena phocoena,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1358,Mustela putorius,Mammals,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1359,Herpestes ichneumon,Mammals,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1395,Petalophyllum ralfsii,Non-vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1470,Arenaria nevadensis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1485,Diplotaxis siettiana,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1514,Parolinia schizogynoides,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1520,Monanthes wildpretii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1535,Bencomia brachystachya,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1632,Androsace pyrenaica,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1676,Omphalodes littoralis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1687,Sideritis javalambrensis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1711,Scrophularia herminii,Vascular plants,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1772,Centaurea citricolor,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1789,Erigeron frigidus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1815,Onopordum carduelium,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1831,Luronium natans,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1847,Allium grosii,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1869,Narcissus viridiflorus,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,1884,Festuca brigantina,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,2016,Pipistrellus kuhlii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,2033,Steno bredanensis,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,2623,Kogia simus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,5302,Cobitis paludica,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,6940,Sideroxylon canariensis,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,6946,Podarcis liolepis atrata,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,6951,Narcissus assoanus,Vascular plants,Y-CTC,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
ES,6984,Caropsis verticillato-inundata,Vascular plants,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1106,Salmo salar,Fish,Y,Yes,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1327,Eptesicus serotinus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1923,Mesosa myops,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1933,Hesperia comma catena,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
FI,1935,Xestia brunneopicta,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,5009,Pipistrellus pygmaeus,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,5037,Lacerta vivipara pannonica,Reptiles,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
HU,6976,Pelophylax esculentus,Amphibians,Y-CTC,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IE,1213,Rana temporaria,Amphibians,Y,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IE,1317,Pipistrellus nathusii,Mammals,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1058,Maculinea arion,Arthropods,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1107,Salmo marmoratus,Fish,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1177,Salamandra atra,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1186,Proteus anguinus,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1204,Hyla sarda,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
IT,1206,Rana italica,Amphibians,N,No,No,No,No,No,No,No,No,No,,,,,No,,,No,,,No,,,No,,,No,,,No,,
